index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,Promoted,Promotion_Type
1704,403-9422897-6435506,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,NW024,NW024-TP-PJ-XS,Set,XS,B099NQPGHG,Shipped,1,INR,586.0,GURUGRAM,HARYANA,122017.0,IN,,False,0,No Promotion
1705,407-1233874-0563510,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-XL,kurta,XL,B09K3WFR76,Shipped,1,INR,459.0,JAIPUR,RAJASTHAN,302019.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
1706,405-6168082-3380362,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3710,JNE3710-DR-L,Western Dress,L,B091SW66WJ,Shipped,1,INR,690.0,MUMBAI,MAHARASHTRA,400069.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1707,407-3747599-6128305,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XXXL,Set,3XL,B099NFZJVC,Shipped,1,INR,563.0,VISAKHAPATNAM,ANDHRA PRADESH,530026.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1708,402-5201553-6325907,2022-04-29,Cancelled,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XS,Top,XS,B08ZJ2CB3B,Unshipped,1,INR,432.0,JAMSHEDPUR,JHARKHAND,831009.0,IN,,False,0,No Promotion
1709,408-9008620-6061118,2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET228,SET228-KR-PP-A-XL,Set,XL,B08P1DRF4J,Shipped,1,INR,0.0,THANE,MAHARASHTRA,400615.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",False,1,Amazon Financing
1710,171-7890160-8852316,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3634,JNE3634-KR-XXXL,kurta,3XL,B097ZZTMZD,Shipped,1,INR,511.0,AVANIGADDA,ANDHRA PRADESH,521121.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
1711,171-6289011-1937908,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3822,JNE3822-KR-M,kurta,M,B09LTZMK13,Shipped,1,INR,474.0,NOIDA,UTTAR PRADESH,201301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1712,171-6289011-1937908,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3667,JNE3667-TP-M,Top,M,B098713RKD,Shipped,1,INR,329.0,NOIDA,UTTAR PRADESH,201301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1713,171-1910092-3713144,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET383,SET383-KR-NP-M,Set,M,B09K3CQ75T,Shipped,1,INR,631.0,NOIDA,UTTAR PRADESH,201301.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
1714,171-1910092-3713144,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET273,SET273-KR-NP-M,Set,M,B094FRW46T,Shipped,1,INR,612.0,NOIDA,UTTAR PRADESH,201301.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
1715,407-8103303-9578732,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET244,SET244-KR-NP-M,Set,M,B08WHW2TZH,Shipped,1,INR,799.0,RAIGARH MH,MAHARASHTRA,410210.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1716,404-3034187-1901108,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3789,JNE3789-KR-XS,kurta,XS,B09KXMMVY1,Shipped,1,INR,383.0,Maheswaram mandal,TELANGANA,501359.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1717,404-3034187-1901108,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3669,JNE3669-TU-S,Top,S,B09B3GMZYW,Shipped,1,INR,625.0,Maheswaram mandal,TELANGANA,501359.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1718,404-3034187-1901108,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET279,SET279-LC-XS,Set,XS,B09CT5Z9BB,Shipped,1,INR,888.0,Maheswaram mandal,TELANGANA,501359.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1719,406-6469499-6291525,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-L,kurta,L,B08BFLKNGJ,Shipped,1,INR,486.0,HYDERABAD,TELANGANA,500072.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1720,406-7469828-9698734,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,INR,597.0,THANE west,MAHARASHTRA,400615.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1721,408-8021858-7145918,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET295,SET295-KR-NP-XL,Set,XL,B09PN51JWD,Shipped,1,INR,751.0,CHENNAI,TAMIL NADU,600123.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1722,404-1878228-2086766,2022-04-29,Cancelled,Amazon,Amazon.in,Expedited,JNE3422,JNE3422-KR-XL,kurta,XL,B081X43MWL,Cancelled,0,INR,,KHARAGPUR,WEST BENGAL,721126.0,IN,,False,0,No Promotion
1723,407-0693936-4927507,2022-04-29,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,Cancelled,0,INR,,ALLAHABAD,UTTAR PRADESH,211002.0,IN,,False,0,No Promotion
1724,406-4796841-5342705,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-M,Top,M,B092D2R649,Shipped,1,INR,413.0,NAVSARI,Gujarat,396445.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
1725,404-7100189-6173140,2022-04-29,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXL,Set,XXL,B08XQ8MJZG,Cancelled,0,INR,,joshi road karol bagh new Delhi,Delhi,110005.0,IN,,False,0,No Promotion
1726,404-2039483-5926748,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3481,JNE3481-KR-XS,kurta,XS,B09B2D4VMB,Shipped,1,INR,271.0,KHARAGPUR,WEST BENGAL,721126.0,IN,,False,0,No Promotion
1727,408-9273940-2609910,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-XS,kurta,XS,B09HMPDC1K,Shipped,1,INR,517.0,CHANDIGARH,CHANDIGARH,160014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1728,171-2687114-9951522,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XXL,Western Dress,XXL,B099NR3NXY,Shipped,1,INR,791.0,PUNE,MAHARASHTRA,411045.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1729,408-5511269-0005127,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-XXL,Set,XXL,B0822VCQQC,Shipped,1,INR,715.0,UTEKHOL,MAHARASHTRA,402104.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
1730,171-7971829-2579506,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-XXL,kurta,XXL,B08RP3TP66,Shipped,1,INR,352.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,0,No Promotion
1731,402-1445058-5329108,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,725.0,SHIMLA,HIMACHAL PRADESH,171301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
